memory_length,nb_attractors,min_attractors,max_attractors,eta,tick
428, 41, 29, 45, 0.043125000000000024, 0
427, 41, 29, 45, 0.043125000000000024, 0
426, 41, 29, 45, 0.043125000000000024, 0
425, 41, 29, 45, 0.043125000000000024, 0
424, 41, 29, 45, 0.043125000000000024, 0
423, 41, 29, 45, 0.043125000000000024, 0
422, 41, 29, 45, 0.043125000000000024, 0
421, 41, 29, 45, 0.043125000000000024, 0
420, 41, 29, 45, 0.043125000000000024, 0
419, 41, 29, 45, 0.043125000000000024, 0
418, 41, 29, 45, 0.043125000000000024, 0
417, 41, 29, 45, 0.043125000000000024, 0
416, 41, 29, 45, 0.043125000000000024, 0
415, 41, 29, 45, 0.043125000000000024, 0
414, 41, 29, 45, 0.043125000000000024, 0
413, 41, 29, 45, 0.043125000000000024, 0
412, 41, 29, 45, 0.043125000000000024, 0
411, 41, 29, 45, 0.043125000000000024, 0
410, 41, 29, 45, 0.043125000000000024, 0
409, 41, 29, 45, 0.043125000000000024, 0
408, 41, 29, 45, 0.043125000000000024, 0
407, 41, 29, 45, 0.043125000000000024, 0
406, 41, 29, 45, 0.043125000000000024, 0
405, 41, 29, 45, 0.043125000000000024, 0
404, 41, 29, 45, 0.043125000000000024, 0
403, 41, 29, 45, 0.043125000000000024, 0
402, 41, 29, 45, 0.043125000000000024, 0
401, 41, 29, 45, 0.043125000000000024, 0
400, 41, 29, 45, 0.043125000000000024, 0
399, 41, 29, 45, 0.043125000000000024, 0
398, 41, 29, 45, 0.043125000000000024, 0
397, 41, 29, 45, 0.043125000000000024, 0
396, 41, 29, 45, 0.043125000000000024, 0
545, 41, 29, 45, 0.043125000000000024, 1
544, 41, 29, 45, 0.043125000000000024, 0
543, 41, 29, 45, 0.043125000000000024, 0
542, 41, 29, 45, 0.043125000000000024, 0
541, 41, 29, 45, 0.043125000000000024, 0
540, 41, 29, 45, 0.043125000000000024, 0
539, 41, 29, 45, 0.043125000000000024, 0
538, 41, 29, 45, 0.043125000000000024, 0
537, 41, 29, 45, 0.043125000000000024, 0
536, 41, 29, 45, 0.043125000000000024, 0
535, 41, 29, 45, 0.043125000000000024, 0
534, 41, 29, 45, 0.043125000000000024, 0
533, 41, 29, 45, 0.043125000000000024, 0
532, 41, 29, 45, 0.043125000000000024, 0
531, 41, 29, 45, 0.043125000000000024, 0
530, 41, 29, 45, 0.043125000000000024, 0
529, 41, 29, 45, 0.043125000000000024, 0
528, 41, 29, 45, 0.043125000000000024, 0
527, 41, 29, 45, 0.043125000000000024, 0
526, 41, 29, 45, 0.043125000000000024, 0
525, 41, 29, 45, 0.043125000000000024, 0
524, 41, 29, 45, 0.043125000000000024, 0
523, 41, 29, 45, 0.043125000000000024, 0
522, 41, 29, 45, 0.043125000000000024, 0
521, 41, 29, 45, 0.043125000000000024, 0
520, 41, 29, 45, 0.043125000000000024, 0
519, 41, 29, 45, 0.043125000000000024, 0
518, 41, 29, 45, 0.043125000000000024, 0
517, 41, 29, 45, 0.043125000000000024, 0
516, 41, 29, 45, 0.043125000000000024, 0
515, 41, 29, 45, 0.043125000000000024, 0
514, 41, 29, 45, 0.043125000000000024, 0
513, 41, 29, 45, 0.043125000000000024, 0
512, 41, 29, 45, 0.043125000000000024, 0
511, 41, 29, 45, 0.043125000000000024, 0
510, 41, 29, 45, 0.043125000000000024, 0
509, 41, 29, 45, 0.043125000000000024, 0
508, 41, 29, 45, 0.043125000000000024, 0
507, 41, 29, 45, 0.043125000000000024, 0
506, 41, 29, 45, 0.043125000000000024, 0
505, 41, 29, 45, 0.043125000000000024, 0
504, 41, 29, 45, 0.043125000000000024, 0
503, 41, 29, 45, 0.043125000000000024, 0
502, 41, 29, 45, 0.043125000000000024, 0
501, 41, 29, 45, 0.043125000000000024, 0
500, 41, 29, 45, 0.043125000000000024, 0
499, 41, 29, 45, 0.043125000000000024, 0
498, 41, 29, 45, 0.043125000000000024, 0
497, 41, 29, 45, 0.043125000000000024, 0
496, 41, 29, 45, 0.043125000000000024, 0
495, 41, 29, 45, 0.043125000000000024, 0
494, 41, 29, 45, 0.043125000000000024, 0
493, 41, 29, 45, 0.043125000000000024, 0
492, 41, 29, 45, 0.043125000000000024, 0
491, 41, 29, 45, 0.043125000000000024, 0
490, 41, 29, 45, 0.043125000000000024, 0
489, 41, 29, 45, 0.043125000000000024, 0
488, 41, 29, 45, 0.043125000000000024, 0
487, 41, 29, 45, 0.043125000000000024, 0
486, 41, 29, 45, 0.043125000000000024, 0
485, 41, 29, 45, 0.043125000000000024, 0
484, 41, 29, 45, 0.043125000000000024, 0
483, 41, 29, 45, 0.043125000000000024, 0
482, 41, 29, 45, 0.043125000000000024, 0
481, 41, 29, 45, 0.043125000000000024, 0
480, 41, 29, 45, 0.043125000000000024, 0
479, 41, 29, 45, 0.043125000000000024, 0
478, 41, 29, 45, 0.043125000000000024, 0
477, 41, 29, 45, 0.043125000000000024, 0
476, 41, 29, 45, 0.043125000000000024, 0
475, 41, 29, 45, 0.043125000000000024, 0
474, 41, 29, 45, 0.043125000000000024, 0
473, 41, 29, 45, 0.043125000000000024, 0
472, 41, 29, 45, 0.043125000000000024, 0
471, 41, 29, 45, 0.043125000000000024, 0
470, 41, 29, 45, 0.043125000000000024, 0
469, 41, 29, 45, 0.043125000000000024, 0
468, 41, 29, 45, 0.043125000000000024, 0
467, 41, 29, 45, 0.043125000000000024, 0
466, 41, 29, 45, 0.043125000000000024, 0
465, 41, 29, 45, 0.043125000000000024, 0
464, 41, 29, 45, 0.043125000000000024, 0
463, 41, 29, 45, 0.043125000000000024, 0
462, 41, 29, 45, 0.043125000000000024, 0
461, 41, 29, 45, 0.043125000000000024, 0
460, 41, 29, 45, 0.043125000000000024, 0
609, 41, 29, 45, 0.043125000000000024, 1
608, 41, 29, 45, 0.043125000000000024, 0
607, 41, 29, 45, 0.043125000000000024, 0
606, 41, 29, 45, 0.043125000000000024, 0
605, 41, 29, 45, 0.043125000000000024, 0
604, 41, 29, 45, 0.043125000000000024, 0
603, 41, 29, 45, 0.043125000000000024, 0
602, 41, 29, 45, 0.043125000000000024, 0
601, 41, 29, 45, 0.043125000000000024, 0
600, 41, 29, 45, 0.043125000000000024, 0
599, 41, 29, 45, 0.043125000000000024, 0
598, 41, 29, 45, 0.043125000000000024, 0
597, 41, 29, 45, 0.043125000000000024, 0
596, 41, 29, 45, 0.043125000000000024, 0
595, 41, 29, 45, 0.043125000000000024, 0
594, 41, 29, 45, 0.043125000000000024, 0
593, 41, 29, 45, 0.043125000000000024, 0
592, 41, 29, 45, 0.043125000000000024, 0
591, 41, 29, 45, 0.043125000000000024, 0
590, 41, 29, 45, 0.043125000000000024, 0
589, 41, 29, 45, 0.043125000000000024, 0
588, 41, 29, 45, 0.043125000000000024, 0
587, 41, 29, 45, 0.043125000000000024, 0
586, 41, 29, 45, 0.043125000000000024, 0
585, 41, 29, 45, 0.043125000000000024, 0
584, 41, 29, 45, 0.043125000000000024, 0
583, 41, 29, 45, 0.043125000000000024, 0
582, 41, 29, 45, 0.043125000000000024, 0
581, 41, 29, 45, 0.043125000000000024, 0
580, 41, 29, 45, 0.043125000000000024, 0
579, 41, 29, 45, 0.043125000000000024, 0
578, 41, 29, 45, 0.043125000000000024, 0
577, 41, 29, 45, 0.043125000000000024, 0
576, 41, 29, 45, 0.043125000000000024, 0
575, 41, 29, 45, 0.043125000000000024, 0
574, 41, 29, 45, 0.043125000000000024, 0
573, 41, 29, 45, 0.043125000000000024, 0
572, 41, 29, 45, 0.043125000000000024, 0
571, 41, 29, 45, 0.043125000000000024, 0
570, 41, 29, 45, 0.043125000000000024, 0
569, 41, 29, 45, 0.043125000000000024, 0
568, 41, 29, 45, 0.043125000000000024, 0
567, 41, 29, 45, 0.043125000000000024, 0
566, 41, 29, 45, 0.043125000000000024, 0
565, 41, 29, 45, 0.043125000000000024, 0
564, 41, 29, 45, 0.043125000000000024, 0
563, 41, 29, 45, 0.043125000000000024, 0
562, 41, 29, 45, 0.043125000000000024, 0
561, 41, 29, 45, 0.043125000000000024, 0
560, 41, 29, 45, 0.043125000000000024, 0
559, 41, 29, 45, 0.043125000000000024, 0
558, 41, 29, 45, 0.043125000000000024, 0
557, 41, 29, 45, 0.043125000000000024, 0
556, 41, 29, 45, 0.043125000000000024, 0
555, 41, 29, 45, 0.043125000000000024, 0
554, 41, 29, 45, 0.043125000000000024, 0
553, 41, 29, 45, 0.043125000000000024, 0
552, 41, 29, 45, 0.043125000000000024, 0
551, 41, 29, 45, 0.043125000000000024, 0
550, 41, 29, 45, 0.043125000000000024, 0
549, 41, 29, 45, 0.043125000000000024, 0
548, 41, 29, 45, 0.043125000000000024, 0
547, 41, 29, 45, 0.043125000000000024, 0
546, 41, 29, 45, 0.043125000000000024, 0
545, 41, 29, 45, 0.043125000000000024, 0
544, 41, 29, 45, 0.043125000000000024, 0
543, 41, 29, 45, 0.043125000000000024, 0
542, 41, 29, 45, 0.043125000000000024, 0
541, 41, 29, 45, 0.043125000000000024, 0
540, 41, 29, 45, 0.043125000000000024, 0
539, 41, 29, 45, 0.043125000000000024, 0
538, 41, 29, 45, 0.043125000000000024, 0
537, 41, 29, 45, 0.043125000000000024, 0
536, 41, 29, 45, 0.043125000000000024, 0
535, 41, 29, 45, 0.043125000000000024, 0
534, 41, 29, 45, 0.043125000000000024, 0
533, 41, 29, 45, 0.043125000000000024, 0
532, 41, 29, 45, 0.043125000000000024, 0
531, 41, 29, 41, 0.007500000000000007, 0
530, 41, 41, 41, 0.15, 0
529, 41, 41, 41, 0.15, 0
528, 45, 41, 45, 0.007500000000000062, 0
527, 45, 41, 45, 0.007500000000000062, 0
526, 45, 41, 45, 0.007500000000000062, 0
525, 45, 41, 45, 0.007500000000000062, 0
524, 45, 41, 45, 0.007500000000000062, 0
523, 45, 41, 45, 0.007500000000000062, 0
672, 45, 41, 45, 0.007500000000000062, 1
671, 45, 41, 45, 0.007500000000000062, 0
670, 45, 41, 45, 0.007500000000000062, 0
669, 45, 41, 45, 0.007500000000000062, 0
668, 45, 41, 45, 0.007500000000000062, 0
667, 45, 41, 45, 0.007500000000000062, 0
666, 41, 41, 45, 0.15000000000000013, 0
665, 41, 41, 45, 0.15000000000000013, 0
664, 41, 41, 45, 0.15000000000000013, 0
663, 41, 41, 45, 0.15000000000000013, 0
662, 41, 41, 45, 0.15000000000000013, 0
661, 41, 41, 45, 0.15000000000000013, 0
660, 41, 41, 45, 0.15000000000000013, 0
659, 41, 41, 45, 0.15000000000000013, 0
658, 41, 41, 45, 0.15000000000000013, 0
657, 41, 41, 45, 0.15000000000000013, 0
656, 41, 41, 45, 0.15000000000000013, 0
655, 41, 41, 45, 0.15000000000000013, 0
654, 41, 41, 45, 0.15000000000000013, 0
653, 41, 41, 45, 0.15000000000000013, 0
652, 45, 41, 45, 0.007500000000000062, 0
651, 45, 41, 45, 0.007500000000000062, 0
650, 45, 41, 45, 0.007500000000000062, 0
649, 45, 41, 45, 0.007500000000000062, 0
648, 45, 41, 45, 0.007500000000000062, 0
647, 45, 41, 45, 0.007500000000000062, 0
796, 45, 41, 45, 0.007500000000000062, 1
795, 45, 41, 45, 0.007500000000000062, 0
794, 45, 41, 45, 0.007500000000000062, 0
793, 45, 41, 45, 0.007500000000000062, 0
792, 45, 41, 45, 0.007500000000000062, 0
791, 45, 41, 45, 0.007500000000000062, 0
790, 45, 41, 45, 0.007500000000000062, 0
789, 45, 41, 45, 0.007500000000000062, 0
788, 45, 41, 45, 0.007500000000000062, 0
787, 45, 41, 45, 0.007500000000000062, 0
786, 45, 41, 45, 0.007500000000000062, 0
785, 45, 41, 45, 0.007500000000000062, 0
784, 45, 41, 45, 0.007500000000000062, 0
783, 45, 41, 45, 0.007500000000000062, 0
782, 45, 41, 45, 0.007500000000000062, 0
781, 45, 41, 45, 0.007500000000000062, 0
780, 45, 41, 45, 0.007500000000000062, 0
779, 41, 41, 45, 0.15000000000000013, 0
778, 41, 41, 45, 0.15000000000000013, 0
777, 41, 41, 45, 0.15000000000000013, 0
776, 41, 41, 45, 0.15000000000000013, 0
775, 41, 41, 45, 0.15000000000000013, 0
774, 41, 41, 45, 0.15000000000000013, 0
773, 41, 41, 45, 0.15000000000000013, 0
772, 41, 41, 45, 0.15000000000000013, 0
771, 41, 41, 45, 0.15000000000000013, 0
770, 41, 41, 45, 0.15000000000000013, 0
769, 41, 41, 45, 0.15000000000000013, 0
768, 41, 41, 45, 0.15000000000000013, 0
767, 41, 41, 45, 0.15000000000000013, 0
766, 41, 41, 45, 0.15000000000000013, 0
765, 41, 41, 45, 0.15000000000000013, 0
764, 41, 41, 45, 0.15000000000000013, 0
763, 41, 41, 45, 0.15000000000000013, 0
762, 41, 41, 45, 0.15000000000000013, 0
761, 41, 41, 45, 0.15000000000000013, 0
760, 41, 41, 45, 0.15000000000000013, 0
759, 41, 41, 45, 0.15000000000000013, 0
758, 41, 41, 45, 0.15000000000000013, 0
757, 41, 41, 45, 0.15000000000000013, 0
756, 41, 41, 45, 0.15000000000000013, 0
755, 41, 41, 45, 0.15000000000000013, 0
754, 41, 41, 45, 0.15000000000000013, 0
753, 41, 41, 45, 0.15000000000000013, 0
752, 41, 41, 45, 0.15000000000000013, 0
751, 41, 41, 45, 0.15000000000000013, 0
750, 41, 41, 45, 0.15000000000000013, 0
749, 41, 41, 45, 0.15000000000000013, 0
748, 41, 41, 45, 0.15000000000000013, 0
747, 41, 41, 45, 0.15000000000000013, 0
746, 41, 41, 45, 0.15000000000000013, 0
745, 41, 41, 45, 0.15000000000000013, 0
744, 41, 41, 45, 0.15000000000000013, 0
743, 41, 41, 45, 0.15000000000000013, 0
742, 41, 41, 45, 0.15000000000000013, 0
741, 41, 41, 45, 0.15000000000000013, 0
740, 41, 41, 45, 0.15000000000000013, 0
739, 41, 41, 45, 0.15000000000000013, 0
738, 41, 41, 45, 0.15000000000000013, 0
737, 41, 41, 45, 0.15000000000000013, 0
736, 41, 41, 45, 0.15000000000000013, 0
735, 41, 41, 45, 0.15000000000000013, 0
734, 41, 41, 45, 0.15000000000000013, 0
733, 41, 41, 45, 0.15000000000000013, 0
732, 41, 41, 45, 0.15000000000000013, 0
731, 41, 41, 45, 0.15000000000000013, 0
730, 41, 41, 45, 0.15000000000000013, 0
729, 41, 41, 45, 0.15000000000000013, 0
728, 41, 41, 45, 0.15000000000000013, 0
727, 41, 41, 45, 0.15000000000000013, 0
726, 41, 41, 45, 0.15000000000000013, 0
725, 41, 41, 45, 0.15000000000000013, 0
724, 41, 41, 45, 0.15000000000000013, 0
723, 41, 41, 45, 0.15000000000000013, 0
722, 41, 41, 45, 0.15000000000000013, 0
721, 41, 41, 45, 0.15000000000000013, 0
720, 41, 41, 45, 0.15000000000000013, 0
719, 41, 41, 45, 0.15000000000000013, 0
718, 41, 41, 45, 0.15000000000000013, 0
717, 41, 41, 45, 0.15000000000000013, 0
716, 41, 41, 45, 0.15000000000000013, 0
715, 41, 41, 45, 0.15000000000000013, 0
714, 41, 41, 45, 0.15000000000000013, 0
713, 41, 41, 45, 0.15000000000000013, 0
712, 41, 41, 45, 0.15000000000000013, 0
711, 41, 41, 45, 0.15000000000000013, 0
710, 41, 41, 45, 0.15000000000000013, 0
709, 41, 41, 45, 0.15000000000000013, 0
708, 41, 41, 45, 0.15000000000000013, 0
707, 41, 41, 45, 0.15000000000000013, 0
706, 41, 41, 45, 0.15000000000000013, 0
705, 41, 41, 45, 0.15000000000000013, 0
704, 41, 41, 45, 0.15000000000000013, 0
703, 41, 41, 45, 0.15000000000000013, 0
702, 41, 41, 45, 0.15000000000000013, 0
701, 41, 41, 45, 0.15000000000000013, 0
700, 41, 41, 45, 0.15000000000000013, 0
699, 41, 41, 45, 0.15000000000000013, 0
698, 41, 41, 45, 0.15000000000000013, 0
697, 41, 41, 45, 0.15000000000000013, 0
696, 41, 41, 45, 0.15000000000000013, 0
695, 41, 41, 45, 0.15000000000000013, 0
694, 41, 41, 45, 0.15000000000000013, 0
693, 41, 41, 45, 0.15000000000000013, 0
692, 41, 41, 45, 0.15000000000000013, 0
691, 41, 41, 45, 0.15000000000000013, 0
690, 41, 41, 45, 0.15000000000000013, 0
689, 41, 41, 45, 0.15000000000000013, 0
688, 41, 41, 45, 0.15000000000000013, 0
687, 41, 41, 45, 0.15000000000000013, 0
686, 41, 41, 45, 0.15000000000000013, 0
685, 41, 41, 45, 0.15000000000000013, 0
684, 41, 41, 45, 0.15000000000000013, 0
683, 41, 41, 45, 0.15000000000000013, 0
682, 41, 41, 45, 0.15000000000000013, 0
681, 41, 41, 45, 0.15000000000000013, 0
680, 41, 41, 45, 0.15000000000000013, 0
679, 41, 41, 45, 0.15000000000000013, 0
678, 41, 41, 45, 0.15000000000000013, 0
677, 41, 41, 45, 0.15000000000000013, 0
676, 41, 41, 45, 0.15000000000000013, 0
675, 41, 41, 45, 0.15000000000000013, 0
674, 41, 41, 45, 0.15000000000000013, 0
673, 41, 41, 45, 0.15000000000000013, 0
672, 41, 41, 45, 0.15000000000000013, 0
671, 41, 41, 45, 0.15000000000000013, 0
670, 41, 41, 45, 0.15000000000000013, 0
669, 41, 41, 45, 0.15000000000000013, 0
668, 41, 41, 45, 0.15000000000000013, 0
667, 41, 41, 45, 0.15000000000000013, 0
666, 41, 41, 45, 0.15000000000000013, 0
665, 41, 41, 45, 0.15000000000000013, 0
664, 41, 41, 45, 0.15000000000000013, 0
663, 41, 41, 45, 0.15000000000000013, 0
662, 41, 41, 45, 0.15000000000000013, 0
661, 41, 41, 45, 0.15000000000000013, 0
660, 41, 41, 45, 0.15000000000000013, 0
659, 41, 41, 45, 0.15000000000000013, 0
658, 41, 41, 45, 0.15000000000000013, 0
657, 41, 41, 45, 0.15000000000000013, 0
656, 41, 41, 45, 0.15000000000000013, 0
655, 41, 41, 45, 0.15000000000000013, 0
654, 41, 41, 45, 0.15000000000000013, 0
653, 41, 41, 45, 0.15000000000000013, 0
652, 41, 41, 45, 0.15000000000000013, 0
651, 41, 41, 45, 0.15000000000000013, 0
650, 41, 41, 45, 0.15000000000000013, 0
649, 41, 41, 45, 0.15000000000000013, 0
648, 41, 41, 45, 0.15000000000000013, 0
647, 41, 41, 45, 0.15000000000000013, 0
646, 41, 41, 45, 0.15000000000000013, 0
645, 41, 41, 45, 0.15000000000000013, 0
644, 41, 41, 45, 0.15000000000000013, 0
643, 41, 41, 45, 0.15000000000000013, 0
642, 41, 41, 45, 0.15000000000000013, 0
641, 41, 41, 45, 0.15000000000000013, 0
640, 41, 41, 45, 0.15000000000000013, 0
639, 41, 41, 45, 0.15000000000000013, 0
638, 41, 41, 45, 0.15000000000000013, 0
637, 41, 41, 45, 0.15000000000000013, 0
636, 41, 41, 45, 0.15000000000000013, 0
635, 41, 41, 45, 0.15000000000000013, 0
634, 41, 41, 45, 0.15000000000000013, 0
633, 41, 41, 45, 0.15000000000000013, 0
632, 41, 41, 45, 0.15000000000000013, 0
631, 41, 41, 45, 0.15000000000000013, 0
630, 41, 41, 45, 0.15000000000000013, 0
629, 41, 41, 45, 0.15000000000000013, 0
628, 41, 41, 45, 0.15000000000000013, 0
627, 41, 41, 45, 0.15000000000000013, 0
626, 41, 41, 45, 0.15000000000000013, 0
625, 41, 41, 45, 0.15000000000000013, 0
624, 41, 41, 45, 0.15000000000000013, 0
623, 41, 41, 45, 0.15000000000000013, 0
622, 41, 41, 45, 0.15000000000000013, 0
621, 41, 41, 45, 0.15000000000000013, 0
620, 41, 41, 45, 0.15000000000000013, 0
619, 41, 41, 45, 0.15000000000000013, 0
618, 41, 41, 45, 0.15000000000000013, 0
617, 41, 41, 45, 0.15000000000000013, 0
616, 41, 41, 45, 0.15000000000000013, 0
615, 41, 41, 45, 0.15000000000000013, 0
614, 41, 41, 45, 0.15000000000000013, 0
613, 41, 41, 45, 0.15000000000000013, 0
612, 41, 41, 45, 0.15000000000000013, 0
611, 41, 41, 45, 0.15000000000000013, 0
610, 41, 41, 45, 0.15000000000000013, 0
609, 41, 41, 45, 0.15000000000000013, 0
608, 41, 41, 45, 0.15000000000000013, 0
607, 41, 41, 45, 0.15000000000000013, 0
606, 41, 41, 45, 0.15000000000000013, 0
605, 41, 41, 45, 0.15000000000000013, 0
604, 41, 41, 45, 0.15000000000000013, 0
603, 41, 41, 45, 0.15000000000000013, 0
602, 41, 41, 45, 0.15000000000000013, 0
601, 41, 41, 45, 0.15000000000000013, 0
600, 41, 41, 45, 0.15000000000000013, 0
599, 41, 41, 45, 0.15000000000000013, 0
598, 41, 41, 45, 0.15000000000000013, 0
597, 41, 41, 45, 0.15000000000000013, 0
596, 41, 41, 45, 0.15000000000000013, 0
595, 41, 41, 45, 0.15000000000000013, 0
594, 41, 41, 45, 0.15000000000000013, 0
593, 41, 41, 45, 0.15000000000000013, 0
592, 41, 41, 45, 0.15000000000000013, 0
591, 41, 41, 45, 0.15000000000000013, 0
590, 41, 41, 45, 0.15000000000000013, 0
589, 41, 41, 45, 0.15000000000000013, 0
588, 41, 41, 45, 0.15000000000000013, 0
587, 41, 41, 45, 0.15000000000000013, 0
586, 41, 41, 45, 0.15000000000000013, 0
585, 41, 41, 45, 0.15000000000000013, 0
584, 41, 41, 45, 0.15000000000000013, 0
583, 41, 41, 45, 0.15000000000000013, 0
582, 41, 41, 45, 0.15000000000000013, 0
581, 41, 41, 45, 0.15000000000000013, 0
580, 41, 41, 45, 0.15000000000000013, 0
579, 41, 41, 45, 0.15000000000000013, 0
578, 41, 41, 45, 0.15000000000000013, 0
577, 41, 41, 45, 0.15000000000000013, 0
576, 41, 41, 45, 0.15000000000000013, 0
575, 41, 41, 45, 0.15000000000000013, 0
574, 41, 41, 45, 0.15000000000000013, 0
573, 41, 41, 45, 0.15000000000000013, 0
572, 41, 41, 45, 0.15000000000000013, 0
571, 41, 41, 45, 0.15000000000000013, 0
570, 41, 41, 45, 0.15000000000000013, 0
569, 41, 41, 45, 0.15000000000000013, 0
568, 41, 41, 45, 0.15000000000000013, 0
567, 41, 41, 45, 0.15000000000000013, 0
566, 41, 41, 45, 0.15000000000000013, 0
565, 28, 28, 45, 0.15000000000000002, 0
564, 28, 28, 45, 0.15000000000000002, 0
563, 209, 28, 209, 0.007500000000000007, 0
562, 209, 28, 209, 0.007500000000000007, 0
561, 209, 28, 209, 0.007500000000000007, 0
